Nom;Sexe;Age;Nation;Continent;Ranking;Kata;Style;Note;N_Tour;Competition;Region_monde;Ceinture;Victoire;Type_Compet
Iodice_Alessandro;M;32;ITA;Europe;19;Nijushiho;Shotokan;39,5;T2;SA_Athens;South_EUR;B;True;SA
Montarello_Enzo;M;30;FRA;Europe;28;Suparinpei;Shotokan;38,2;T3;SA_Athens;South_EUR;R;False;SA
Iodice_Alessandro;M;32;ITA;Europe;19;Unsu;Shotokan;40,1;T3;SA_Athens;South_EUR;B;True;SA
Moscatelli_Samuele;M;20;ITA;Europe;67;Enpi;Shotokan;37,4;T1;SA_Athens;South_EUR;R;True;SA
Koumasis_Charalampos;M;41;GRE;Europe;461;Gojushiho_Sho;Shotokan;35;T1;SA_Athens;South_EUR;B;False;SA
Stassiaux_Mahel;M;23;FRA;Europe;163;Gojushiho_Sho;Shotokan;37,1;T1;SA_Athens;South_EUR;R;False;SA
Lueck_Aidan_Randall;M;20;GER;Europe;128;Anan_Dai;Shito;39;T1;SA_Athens;South_EUR;B;True;SA
Camara_Juan;M;22;POR;Europe;320;Papuren;Shito;36,9;T1;SA_Athens;South_EUR;R;True;SA
Fernandez_Peris_Santiago;M;18;ESP;Europe;461;Chatanyara_Kushanku;Shito;36,1;T1;SA_Athens;South_EUR;B;False;SA
Fareid_Amgad;M;17;EGY;North_Africa;461;Gojushiho_Sho;Shotokan;35,9;T1;SA_Athens;South_EUR;R;False;SA
Forster_Vincent;M;26;AUS;Europe;195;Gojushiho_Sho;Shotokan;37,7;T1;SA_Athens;South_EUR;B;True;SA
Moscatelli_Samuele;M;20;ITA;Europe;67;Gojushiho_Sho;Shotokan;38,3;T2;SA_Athens;South_EUR;R;False;SA
Lueck_Aidan_Randall;M;20;GER;Europe;128;Papuren;Shito;39,8;T2;SA_Athens;South_EUR;B;True;SA
Camara_Juan;M;22;POR;Europe;320;Ohan_Dai;Shito;37;T2;SA_Athens;South_EUR;R;False;SA
Forster_Vincent;M;26;AUS;Europe;195;Gojushiho_Dai;Shotokan;37,1;T2;SA_Athens;South_EUR;B;True;SA
Lueck_Aidan_Randall;M;20;GER;Europe;128;Ohan_Dai;Shito;39,6;T3;SA_Athens;South_EUR;R;True;SA
Forster_Vincent;M;26;AUS;Europe;195;Gankaku;Shotokan;37,4;T3;SA_Athens;South_EUR;B;False;SA
Tang_Yu_Hin;M;21;HKG;Est_Asia;132;Anan;Shito;39,1;T1;SA_Athens;South_EUR;R;True;SA
Sluga_Jure;M;19;SLO;Europe;187;Unsu;Shotokan;37,6;T1;SA_Athens;South_EUR;B;False;SA
Jasarspahic_Miralem;M;32;BOS;Europe;232;Gojushiho_Dai;Shotokan;36,9;T1;SA_Athens;South_EUR;R;False;SA
Tamborlani_Matteo;M;25;CZE;Europe;107;Anan_Dai;Shito;38;T1;SA_Athens;South_EUR;B;True;SA
Lena_Devid;M;29;ITA;Europe;195;Gojushiho_Sho;Shotokan;37,1;T1;SA_Athens;South_EUR;R;False;SA
Wilson_Jack;M;21;ENG;Europe;90;Ohan_Dai;Shito;38,8;T1;SA_Athens;South_EUR;B;True;SA
Tang_Yu_Hin;M;21;HKG;Est_Asia;132;Papuren;Shito;39,9;T2;SA_Athens;South_EUR;R;True;SA
Tamborlani_Matteo;M;25;CZE;Europe;107;Ohan_Dai;Shito;38,5;T2;SA_Athens;South_EUR;B;False;SA
Wilson_Jack;M;21;ENG;Europe;90;Suparinpei;Shito;40,1;T2;SA_Athens;South_EUR;R;True;SA
Ortiz_Aquino_Jeffersont;M;24;VEN;South_Am;64;Ohan;Shito;39,5;T2;SA_Athens;South_EUR;B;False;SA
Tang_Yu_Hin;M;21;HKG;Est_Asia;132;Chatanyara_Kushanku;Shito;40,2;T3;SA_Athens;South_EUR;R;True;SA
Wilson_Jack;M;21;ENG;Europe;90;Papuren;Shito;39,9;T3;SA_Athens;South_EUR;B;False;SA
Sacristani_Franco;M;27;ITA;Europe;232;Gojushiho_Sho;Shotokan;36,6;T1;SA_Athens;South_EUR;R;False;SA
Zamorano_Merino_Sergio;M;32;ESP;Europe;320;Chatanyara_Kushanku;Shito;37,6;T1;SA_Athens;South_EUR;B;True;SA
Hearn_Nat;M;22;ENG;Europe;76;Gojushiho_Dai;Shotokan;38,1;T1;SA_Athens;South_EUR;R;True;SA
Morim_Afonso;M;21;POR;Europe;215;Ohan;Shito;37,5;T1;SA_Athens;South_EUR;B;False;SA
Kypriotis_Evangelos;M;19;GRE;Europe;461;Anan;Shito;36,8;T1;SA_Athens;South_EUR;R;False;SA
Castroviejo_Marcus_Vinicius;M;22;BRA;South_Am;227;Gojushiho_Dai;Shotokan;37,1;T1;SA_Athens;South_EUR;B;True;SA
Zamorano_Merino_Sergio;M;32;ESP;Europe;320;Ohan_Dai;Shito;38,4;T2;SA_Athens;South_EUR;R;False;SA
Hearn_Nat;M;22;ENG;Europe;76;Unsu;Shotokan;39,8;T2;SA_Athens;South_EUR;B;True;SA
Castroviejo_Marcus_Vinicius;M;22;BRA;South_Am;227;Suparinpei;Shotokan;38,4;T2;SA_Athens;South_EUR;R;False;SA
Nagy_Botond;M;29;HUN;Europe;22;Anan;Shito;39,9;T2;SA_Athens;South_EUR;B;True;SA
Hearn_Nat;M;22;ENG;Europe;76;Kanku_Sho;Shotokan;39,1;T3;SA_Athens;South_EUR;R;False;SA
Nagy_Botond;M;29;HUN;Europe;22;Paiku;Shito;40,5;T3;SA_Athens;South_EUR;B;True;SA
Tran_William;M;19;SWE;Europe;58;Chibana_No_Kushanku;;39,4;PW1;SA_Athens;South_EUR;R;False;SA
Casanova_Guerrero_Cleiver;M;24;VEN;South_Am;18;Gankaku;Shotokan;40,1;PW1;SA_Athens;South_EUR;B;True;SA
Noel_Arthur;M;22;FRA;Europe;94;Kanku_Sho;Shotokan;38,9;PW1;SA_Athens;South_EUR;R;False;SA
Nagy_Botond;M;29;HUN;Europe;22;Papuren;Shito;41;PW1;SA_Athens;South_EUR;B;True;SA
Vu_Anthony;M;18;SWE;Europe;13;Ohan_Dai;Shito;40,3;PW1;SA_Athens;South_EUR;R;True;SA
Harrison_James;M;21;ENG;Europe;33;Anan_Dai;Shito;39,2;PW1;SA_Athens;South_EUR;B;False;SA
Grazia_Manuel;M;21;ITA;Europe;47;Pachu;Shito;39,3;PW1;SA_Athens;South_EUR;R;False;SA
Ikeda_Ryusei;M;25;JPN;Est_Asia;6;Ohan;Shito;41,5;PW1;SA_Athens;South_EUR;B;True;SA
Piccioni_Edoardo;M;20;ITA;Europe;111;Anan;Shito;41,1;PW1;SA_Athens;South_EUR;R;True;SA
Agostini_Luis;M;22;VEN;Europe;38;Chatanyara_Kushanku;Shito;41,1;PW1;SA_Athens;South_EUR;B;False;SA
Machida_Yasuhiro;M;26;JPN;Est_Asia;12;Papuren;Shito;41,7;PW1;SA_Athens;South_EUR;R;True;SA
Subota_Uros;M;22;SER;Europe;68;Kanku_Dai;Shotokan;38,6;PW1;SA_Athens;South_EUR;B;False;SA
Beckers_Mitchell;M;26;NED;Europe;77;Papuren;Shito;39,3;PW1;SA_Athens;South_EUR;R;False;SA
Iodice_Alessandro;M;32;ITA;Europe;19;Enpi;Shotokan;39,5;PW1;SA_Athens;South_EUR;B;True;SA
Lueck_Aidan_Randall;M;20;GER;Europe;128;Anan;Shito;40;PW1;SA_Athens;South_EUR;R;True;SA
Tang_Yu_Hin;M;21;HKG;Est_Asia;132;Chibana_No_Kushanku;Shito;39,4;PW1;SA_Athens;South_EUR;B;False;SA
Casanova_Guerrero_Cleiver;M;24;VEN;South_Am;18;Gojushiho_Sho;Shotokan;40,9;PW2;SA_Athens;South_EUR;R;True;SA
Nagy_Botond;M;29;HUN;Europe;22;Anan_Dai;Shito;40,3;PW2;SA_Athens;South_EUR;B;False;SA
Vu_Anthony;M;18;SWE;Europe;13;Chibana_No_Kushanku;Shito;40,1;PW2;SA_Athens;South_EUR;R;False;SA
Ikeda_Ryusei;M;25;JPN;Est_Asia;6;Ohan_Dai;Shito;42,2;PW2;SA_Athens;South_EUR;B;True;SA
Piccioni_Edoardo;M;20;ITA;Europe;111;Ohan;Shito;39,3;PW2;SA_Athens;South_EUR;R;False;SA
Machida_Yasuhiro;M;26;JPN;Est_Asia;12;Suparinpei;Shito;40,9;PW2;SA_Athens;South_EUR;B;True;SA
Iodice_Alessandro;M;32;ITA;Europe;19;Gojushiho_Sho;Shotokan;39,9;PW2;SA_Athens;South_EUR;R;True;SA
Lueck_Aidan_Randall;M;20;GER;Europe;128;Kururunfa;Shito;39,2;PW2;SA_Athens;South_EUR;B;False;SA
Casanova_Guerrero_Cleiver;M;24;VEN;South_Am;18;Unsu;Shotokan;40,8;PW3;SA_Athens;South_EUR;R;False;SA
Ikeda_Ryusei;M;25;JPN;Est_Asia;6;Suparinpei;Shito;42,1;PW3;SA_Athens;South_EUR;B;True;SA
Machida_Yasuhiro;M;26;JPN;Est_Asia;12;Papuren;Shito;41,2;PW3;SA_Athens;South_EUR;R;True;SA
Iodice_Alessandro;M;32;ITA;Europe;19;Kanku_Sho;Shotokan;38,5;PW3;SA_Athens;South_EUR;B;False;SA
Ikeda_Ryusei;M;25;JPN;Est_Asia;6;Ohan_Dai;Shito;42,2;Final;SA_Athens;South_EUR;R;True;SA
Machida_Yasuhiro;M;26;JPN;Est_Asia;12;Chibana_No_Kushanku;Shito;40,4;Final;SA_Athens;South_EUR;B;False;SA
Vu_Anthony;M;18;SWE;Europe;13;Chibana_No_Kushanku;Shito;41,4;Bronze;SA_Athens;South_EUR;R;True;SA
Casanova_Guerrero_Cleiver;M;24;VEN;South_Am;18;Gojushiho_Sho;Shotokan;41;Bronze;SA_Athens;South_EUR;B;False;SA
Carbonell_Lopez_Jose_Manuel;M;33;ESP;Europe;84;Gojushiho_Sho;Shotokan;40,5;Bronze;SA_Athens;South_EUR;R;False;SA
Iodice_Alessandro;M;32;ITA;Europe;19;Unsu;Shotokan;41,3;Bronze;SA_Athens;South_EUR;B;True;SA
